GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
400C100US08434,08434,"Bloomsburg--Berwick, PA Urbanized Area (2010)",0.4825,0.0172
400C100US08461,08461,"Blountstown, FL Urban Cluster (2010)",0.4771,0.0669
400C100US08488,08488,"Blue Earth, MN Urban Cluster (2010)",0.4282,0.0433
400C100US08515,08515,"Bluefield, WV--VA Urban Cluster (2010)",0.4757,0.0275
400C100US08542,08542,"Bluffton, IN Urban Cluster (2010)",0.4211,0.0216
400C100US08569,08569,"Bluffton, OH Urban Cluster (2010)",0.4014,0.0432
400C100US08623,08623,"Blythe, CA--AZ Urban Cluster (2010)",0.4705,0.0202
400C100US08650,08650,"Blytheville, AR Urban Cluster (2010)",0.4549,0.0277
400C100US08677,08677,"Boardman, OR Urban Cluster (2010)",0.3794,0.0406
400C100US08704,08704,"Boerne, TX Urban Cluster (2010)",0.4370,0.0330
400C100US08731,08731,"Bogalusa, LA Urban Cluster (2010)",0.5081,0.0725
400C100US08749,08749,"Boiling Spring Lakes, NC Urban Cluster (2010)",0.4034,0.0992
400C100US08758,08758,"Boiling Springs, NC Urban Cluster (2010)",0.4486,0.0715
400C100US08785,08785,"Boise City, ID Urbanized Area (2010)",0.4649,0.0086
400C100US08812,08812,"Bolivar, MO Urban Cluster (2010)",0.4086,0.0321
400C100US08839,08839,"Bolivar, OH Urban Cluster (2010)",0.4039,0.0433
400C100US08866,08866,"Bolivar, TN Urban Cluster (2010)",0.4810,0.0912
400C100US08893,08893,"Bonadelle Ranchos-Madera Ranchos, CA Urban Cluster (2010)",0.3583,0.0416
400C100US08920,08920,"Bonham, TX Urban Cluster (2010)",0.4574,0.0379
400C100US08947,08947,"Bonifay, FL Urban Cluster (2010)",0.5351,0.0862
400C100US08974,08974,"Bonita Springs, FL Urbanized Area (2010)",0.5259,0.0082
400C100US08992,08992,"Bonneauville, PA Urban Cluster (2010)",0.3745,0.0421
400C100US09001,09001,"Bonners Ferry, ID Urban Cluster (2010)",0.4530,0.0582
400C100US09028,09028,"Boone, IA Urban Cluster (2010)",0.4152,0.0268
400C100US09055,09055,"Boone, NC Urban Cluster (2010)",0.6114,0.0375
400C100US09082,09082,"Booneville, AR Urban Cluster (2010)",0.4319,0.0740
400C100US09109,09109,"Booneville, MS Urban Cluster (2010)",0.4431,0.0417
400C100US09163,09163,"Boonville, IN Urban Cluster (2010)",0.3994,0.0438
